Tx_x,Tx_y,Tx_z,Rx_x,Rx_y,Rx_z,Distance,Angle,Frequency_GHz,LOS_Flag,Path_loss,3GPP_Path_Loss
581.3415516920522,132.62044078898498,25.0,-415.513752574105,-243.15458178509044,7.638225201091288,1065.4711617206203,0.9336718663939736,0.9,0,120.30566215515135,125.96489089181212
-15.761754918836688,370.4127052314277,25.0,-240.0948455955385,-49.54225014372071,3.6315265560472807,476.596382460074,2.5697507463015663,5.8,0,109.8885440826416,129.9597548315361
-114.1316852954215,-177.07756532659948,25.0,-323.42335007127417,-423.666616784879,12.046154111588278,323.6926989708644,2.2935301012943348,5.8,0,107.92627334594728,126.01634204304167
-525.3459626898535,59.24979664474745,25.0,10.096496464017378,-163.31124931842038,12.022771526951978,580.000391985907,1.28207236399769,0.9,0,88.38391304016113,118.07010127130408
170.63118684260053,421.98846486096113,25.0,-298.77091035918505,287.8267500212578,7.262785059662723,488.5205250345211,2.080753874503733,5.8,0,115.7290267944336,123.0789030759786
289.6216258121018,-62.43027132704231,25.0,190.95828485175912,-358.6815953945555,3.53176302164365,312.98592150473866,3.9331032322704496,0.9,0,103.31278800964355,105.90107839299792
557.3647919154598,364.390752537481,25.0,-534.7088624838899,-95.99242075554832,9.103238994820416,1185.2553479714682,0.7684796565244615,0.9,0,112.65259742736816,125.98228553427047
200.8068757860448,316.0442578732757,25.0,217.98489805260223,140.3505409466925,8.496806861877756,177.30121827055464,5.3408208371403765,5.8,1,91.55428886413574,101.4484538670545
547.8597873295732,540.8862197581111,25.0,298.7391213415142,545.6298855865498,18.348603126965628,249.254588058452,1.5291281731403863,0.9,1,78.8547945022583,79.62747530716393
-87.88314041959381,345.14284979627,25.0,525.6731382701623,587.811773676799,13.772790365521484,659.8981466659322,0.9748516020570586,0.9,1,87.4462890625,83.15873693230982
557.0038512679325,31.343454204250747,25.0,139.1472778260312,485.3385692031384,3.054975292399351,617.4117463418376,2.0369262512212507,0.9,0,99.40045356750488,120.2137937604386
-488.5085347425958,-360.1537716345828,25.0,55.78437459581892,-55.30518016161034,16.06801913119422,623.9128265722478,0.8202785185933912,0.9,0,122.55789756774902,124.92632096093108
105.7971771365452,462.8345699894253,25.0,-202.16621784605343,147.55136940654577,2.1798277956790457,441.3226818082515,2.964005639739012,0.9,0,123.1246566772461,110.24968564565036
485.5752415889308,-490.326121364582,25.0,-388.48124838239016,498.8912442439882,15.713892147542964,1320.0802914526043,0.4030506171819727,5.8,0,152.14329719543457,143.0686936985991
216.0983550026607,-495.8920398339172,25.0,478.9530615202723,329.5984509064252,14.530008533285056,866.3929638232897,0.6924120457113451,2.6,1,98.61013412475586,97.10400546112773
-371.5672777777864,-531.6289531148557,25.0,500.0607714709181,335.8679109748356,5.063752077125148,1229.9120779241875,0.9287760587599484,2.6,0,151.0592269897461,139.6405709391485
226.97650244347145,-154.78162534465116,25.0,576.8644178540683,39.20241711094752,11.14417415991784,400.3040669135141,1.9835895138856912,0.9,0,104.76414680480956,94.52471511109243
-90.65246147328878,-143.22274340786043,25.0,40.58265772907487,217.23529546684983,21.199101273143413,383.62364516879376,0.5676892478763235,0.9,0,112.57052421569824,91.62879307951091
-235.4486373431565,232.4502087905024,25.0,-565.5915350675565,-57.987358532311646,11.76855932031742,439.9129282627617,1.7235684816619834,2.6,1,91.80315971374512,92.77355642811835
-509.2655819318246,-338.8643986158618,25.0,379.52176794854506,-418.4362255700468,10.883995903326417,892.4538590447434,0.9062890788412432,0.9,0,inf,124.29568213194592
-488.5085347425958,-360.1537716345828,25.0,-541.5575351695563,-124.2445354604755,16.967173838509837,241.93364886821985,1.9027185529570925,5.8,1,94.79848861694336,92.4427030030694
-279.8002157685238,-164.96045479262204,25.0,357.3379176020716,-323.87213575285483,5.100304502102527,656.9580817841291,1.7357926246032631,5.8,0,143.77281188964844,136.2167922921732
465.6314184839043,-501.5039397153832,25.0,-534.7088624838899,-95.99242075554832,9.103238994820416,1079.524421560853,0.8437513931733563,0.9,0,109.84207153320312,127.68626917767808
527.2746376094235,-596.0807622267671,25.0,340.0046856966695,186.63272068927176,17.103269210394636,804.8433323232074,0.562167303338266,5.8,1,105.42930603027344,107.46138790547016
272.7151721622532,472.3644413086654,25.0,-581.7509033186352,-66.71737553112825,8.737034124164838,1010.4385005798636,0.9222130206669512,5.8,0,146.0422706604004,132.40731841085588
-569.3509201053749,430.8024860540313,25.0,405.5653349064477,75.86724073359244,4.321137874475886,1037.722673933534,1.1418175412509688,5.8,0,141.7861270904541,148.08372615371206
